"","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_identity_verified","neighbourhood_group_cleansed","room_type","accommodates","bathrooms","bedrooms","beds","square_feet","price","cleaning_fee","minimum_nights","number_of_reviews_ltm","review_scores_rating","review_scores_cleanliness","review_scores_location","review_scores_value","Post_20_reviews"
"7138",100,100,"t",1,"t","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,119,60,2,32,97,9,9,10,"1"
"7139",50,59,"f",4,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,150,80,1,3,95,10,9,10,"0"
"7140",40,82,"t",1,"f","Queens","Private room",2,1,1,1,657.770212765957,50,20,3,16,93,10,10,9,"0"
"7141",89.3037155669443,100,"t",1,"t","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,299,105,2,18,100,10,10,10,"0"
"7142",99,90,"f",115,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,175,150,30,3,100,5,9,10,"0"
"7143",99,90,"f",115,"f","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,175,200,30,3,100,10,10,9,"1"
"7144",100,100,"f",49,"f","Manhattan","Private room",2,1,1,1,657.770212765957,99,30,1,2,66,6,8,6,"0"
"7145",100,100,"f",7,"f","Queens","Entire home/apt",6,1,1,3,657.770212765957,99,70,1,85,92,9,9,9,"1"
"7146",100,49,"f",0,"t","Manhattan","Private room",2,1,1,1,657.770212765957,68,125,1,13,95,9,10,9,"1"
"7147",100,100,"f",3,"f","Brooklyn","Entire home/apt",8,1,3,3,657.770212765957,163,250,3,10,85,8,9,9,"0"
"7149",100,100,"f",2,"f","Bronx","Private room",2,2,1,1,657.770212765957,40,50,1,15,94,9,10,10,"1"
"7150",89.3037155669443,0,"f",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,130,50,2,0,100,10,10,10,"0"
"7152",80,35,"f",23,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,36,50,2,1,70,7,10,10,"0"
"7153",100,17,"f",2,"t","Manhattan","Entire home/apt",1,1,2,1,657.770212765957,117,120,7,3,97,10,10,9,"0"
"7154",100,70,"t",2,"f","Queens","Entire home/apt",2,1,1,1,657.770212765957,230,80,1,3,100,10,10,10,"1"
"7156",100,0,"f",2,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,100,120,20,0,95,10,10,10,"0"
"7157",89.3037155669443,25,"f",1,"f","Queens","Private room",1,1,1,1,657.770212765957,55,20,3,1,100,10,10,10,"0"
"7158",100,28,"t",7,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,750,75.4034656056957,1,1,100,10,10,10,"0"
"7159",75,98,"f",16,"f","Manhattan","Private room",2,4,1,2,657.770212765957,80,0,30,0,100,10,10,10,"0"
"7160",100,92,"f",1,"f","Brooklyn","Entire home/apt",14,1.5,4,10,657.770212765957,300,145,7,29,93,9,9,9,"1"
"7161",89.3037155669443,33,"f",1,"t","Brooklyn","Entire home/apt",3,1,1,2,657.770212765957,130,60,2,14,96,10,10,10,"0"
"7163",100,100,"f",4,"t","Brooklyn","Private room",4,1,1,2,657.770212765957,100,80,3,1,90,10,10,10,"0"
"7164",89.3037155669443,91,"f",14,"t","Brooklyn","Entire home/apt",5,1,2,3,657.770212765957,290,80,5,2,100,10,10,10,"0"
"7165",100,100,"t",1,"f","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,115,85,2,16,96,10,9,9,"0"
"7166",67,54,"f",1,"t","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,165,99,2,5,97,10,10,9,"1"
"7167",89.3037155669443,75,"f",1,"t","Manhattan","Private room",2,1,0,1,657.770212765957,155,42,14,4,100,10,10,10,"0"
"7168",100,26,"f",1,"f","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,250,75.4034656056957,2,2,100,10,10,10,"1"
"7170",90,86,"f",29,"t","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,130,430,30,1,100,10,10,10,"0"
"7171",80,95,"f",3,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,38,25,3,16,91,9,10,9,"1"
"7172",90,86,"f",29,"t","Manhattan","Entire home/apt",3,1,2,2,657.770212765957,120,400,30,2,90,10,10,8,"0"
"7174",100,89,"f",10,"t","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,173,45,1,4,95,10,10,9,"0"
"7175",89.3037155669443,100,"t",2,"f","Queens","Entire home/apt",6,1,3,4,657.770212765957,215,125,2,0,100,10,10,10,"0"
"7176",90,86,"f",29,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,103,380,30,0,87,10,9,7,"0"
"7177",89.3037155669443,100,"t",1,"t","Manhattan","Entire home/apt",8,1,2,4,657.770212765957,499,195,4,24,98,9,10,10,"0"
"7178",100,100,"t",2,"t","Queens","Private room",1,1,1,1,657.770212765957,75,25,1,1,100,10,10,10,"0"
"7179",100,96,"t",1,"f","Queens","Entire home/apt",6,1,2,2,657.770212765957,155,145,2,35,98,10,10,9,"1"
"7180",100,100,"t",2,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,75,0,10,3,96,10,10,10,"0"
"7181",77,96,"f",2,"t","Brooklyn","Entire home/apt",4,2,2,3,657.770212765957,220,150,4,26,96,10,9,9,"1"
"7183",100,61,"t",3,"f","Brooklyn","Private room",1,1.5,1,1,657.770212765957,60,20,5,4,96,10,10,10,"0"
"7184",100,50,"f",1,"t","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,153,95,30,6,93,9,10,9,"1"
"7185",83,38,"f",4,"t","Manhattan","Shared room",1,1,1,0,657.770212765957,75,0,1,7,90,10,10,9,"1"
"7186",83,100,"t",1,"f","Queens","Entire home/apt",4,1,1,1,657.770212765957,10,80,1,17,95,9,9,9,"1"
"7187",89.3037155669443,33,"f",1,"f","Queens","Entire home/apt",2,1,0,1,657.770212765957,70,0,14,0,93,9,9,9,"0"
"7188",100,100,"t",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,92,25,4,13,93,9,9,10,"0"
"7189",75,49,"f",37,"t","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,369,150,1,3,68,7,10,8,"0"
"7190",89.3037155669443,17,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,80,75,5,1,98,10,10,10,"0"
"7192",100,100,"f",49,"f","Manhattan","Private room",2,1,1,1,657.770212765957,150,30,7,1,83,8,10,8,"0"
"7193",100,96,"t",16,"f","Manhattan","Hotel room",2,1,1,1,450,219,0,1,96,99,10,10,10,"1"
"7194",100,100,"t",1,"t","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,171,100,2,21,99,10,10,10,"1"
"7195",100,96,"t",16,"f","Manhattan","Hotel room",4,1,1,2,900,309,0,1,3,98,10,10,10,"0"
"7196",100,96,"t",16,"f","Manhattan","Hotel room",6,1,2,3,1050,650,0,1,11,99,10,10,10,"0"
"7197",63,83,"f",4,"f","Queens","Private room",2,1,1,1,657.770212765957,50,40,1,5,87,9,9,9,"0"
"7198",89.3037155669443,92,"t",1,"f","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,90,120,3,12,100,10,10,10,"0"
"7199",89.3037155669443,67,"f",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,95,50,3,2,87,10,9,9,"0"
"7200",63,83,"f",4,"f","Queens","Private room",1,1,1,1,657.770212765957,32,40,2,10,90,10,10,9,"0"
"7201",100,100,"f",5,"f","Bronx","Entire home/apt",14,2.5,4,10,657.770212765957,142,149,2,37,90,9,9,9,"1"
"7202",100,92,"f",4,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,180,100,3,9,100,10,10,9,"0"
"7203",89.3037155669443,100,"t",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,80,90,3,9,98,9,10,10,"0"
"7204",93,90,"f",5,"t","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,300,75,3,29,88,8,10,9,"1"
"7205",100,99,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,79,0,2,62,94,9,10,10,"0"
"7206",89.3037155669443,25,"f",1,"f","Brooklyn","Entire home/apt",5,1.5,3,3,657.770212765957,225,160,4,1,90,7,10,10,"0"
"7207",100,73,"f",161,"f","Queens","Private room",1,1,1,1,657.770212765957,34,30,28,2,100,10,10,10,"1"
"7208",75,100,"f",1,"t","Brooklyn","Entire home/apt",4,2.5,2,3,657.770212765957,190,300,3,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"7209",100,99,"f",3,"f","Staten Island","Private room",3,1.5,1,3,657.770212765957,50,0,5,7,93,9,10,9,"0"
"7210",100,100,"t",1,"f","Manhattan","Private room",4,1,1,1,657.770212765957,112,60,2,30,97,10,9,9,"1"
"7211",89.3037155669443,96,"t",1,"t","Brooklyn","Private room",1,1.5,1,1,657.770212765957,70,45,1,21,100,10,10,10,"0"
"7212",89.3037155669443,92,"f",1,"f","Brooklyn","Private room",4,1,1,5,657.770212765957,90,100,2,1,87,9,10,9,"0"
"7213",100,99,"f",3,"f","Staten Island","Private room",4,1,1,3,657.770212765957,58,0,5,19,90,9,9,9,"0"
"7214",89.3037155669443,0,"f",2,"t","Brooklyn","Private room",3,1,1,2,657.770212765957,99,30,1,0,100,10,10,10,"0"
"7215",89.3037155669443,96,"f",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,75,25,2,14,96,10,9,9,"0"
"7216",100,93,"t",2,"f","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,75,65,2,43,95,10,9,9,"1"
"7217",50,94,"f",7,"f","Brooklyn","Private room",2,1,1,2,657.770212765957,49,95,3,2,50,4,9,6,"0"
"7218",100,82,"f",2,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,67,25,1,13,95,10,10,10,"0"
"7219",100,74,"f",3,"f","Queens","Private room",1,1,1,1,657.770212765957,35,30,7,2,100,10,10,10,"0"
"7220",100,100,"t",2,"t","Brooklyn","Entire home/apt",4,1,3,3,657.770212765957,130,160,30,5,93,9,9,9,"1"
"7221",100,100,"t",1,"t","Brooklyn","Entire home/apt",6,1,2,5,657.770212765957,125,75,2,14,99,10,10,10,"0"
"7222",100,100,"t",1,"t","Manhattan","Private room",1,1,1,1,657.770212765957,70,0,2,39,99,10,10,10,"0"
"7223",89.3037155669443,0,"f",2,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,75,25,6,0,100,9,8,10,"0"
"7224",100,98,"f",1,"f","Brooklyn","Entire home/apt",5,2,3,4,657.770212765957,449,150,2,20,96,10,10,9,"1"
"7225",89.3037155669443,81.0127222784444,"f",1,"f","Manhattan","Entire home/apt",4,1,1,3,657.770212765957,400,120,2,0,100,10,10,10,"0"
"7226",90,100,"t",1,"f","Brooklyn","Entire home/apt",4,1.5,1,2,657.770212765957,195,100,2,39,100,10,10,10,"0"
"7227",89.3037155669443,81.0127222784444,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,155,60,1,0,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"7228",100,75,"f",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,100,20,1,17,88,8,10,9,"0"
"7229",89.3037155669443,90,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,85,25,1,4,95,9,10,10,"0"
"7230",100,95,"f",2,"t","Queens","Private room",1,1,1,1,657.770212765957,45,15,2,15,97,10,10,10,"0"
"7231",100,97,"t",1,"f","Bronx","Entire home/apt",4,1,1,2,657.770212765957,125,80,2,24,98,10,10,10,"1"
"7232",89.3037155669443,56,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,85,50,2,4,87,8,9,9,"0"
"7233",89.3037155669443,60,"t",1,"f","Brooklyn","Private room",5,1,3,3,657.770212765957,150,150,2,4,100,10,10,10,"0"
"7234",100,100,"f",1,"f","Manhattan","Entire home/apt",7,1.5,3,3,657.770212765957,350,200,5,26,93,9,10,9,"0"
"7235",100,82,"t",1,"t","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,85,80,3,20,97,10,9,10,"1"
"7237",89.3037155669443,81.0127222784444,"f",0,"t","Manhattan","Private room",1,1,1,1,800,250,75.4034656056957,1,0,100,10,10,10,"0"
"7238",89.3037155669443,50,"f",3,"t","Manhattan","Entire home/apt",5,1.5,3,3,657.770212765957,290,90,4,1,84,9,9,8,"0"
"7239",89.3037155669443,57,"f",1,"f","Brooklyn","Entire home/apt",3,2,2,2,657.770212765957,235,100,4,6,98,10,10,10,"0"
"7240",100,100,"f",49,"f","Manhattan","Private room",2,2,1,1,657.770212765957,99,30,1,5,86,8,9,8,"0"
"7241",89.3037155669443,100,"f",1,"f","Brooklyn","Entire home/apt",4,1,0,1,657.770212765957,250,40,2,3,91,9,9,8,"0"
"7242",89.3037155669443,40,"f",1,"f","Brooklyn","Entire home/apt",3,1,1,2,657.770212765957,140,150,2,3,100,9,10,9,"0"
"7243",100,100,"f",49,"f","Manhattan","Private room",2,1,1,1,657.770212765957,99,30,7,6,76,7,10,8,"0"
"7245",75,97,"f",50,"f","Manhattan","Entire home/apt",3,1,1,2,657.770212765957,200,75.4034656056957,30,1,100,10,10,9,"0"
"7246",100,100,"f",1,"t","Manhattan","Private room",2,1,1,0,657.770212765957,85,40,1,24,95,9,10,10,"1"
"7247",89.3037155669443,86,"t",1,"f","Queens","Private room",4,1,1,2,657.770212765957,79,35,3,4,96,9,10,9,"0"
"7248",100,96,"t",1,"f","Brooklyn","Entire home/apt",3,1,0,1,657.770212765957,125,50,1,24,95,9,10,9,"1"
"7249",100,95,"f",2,"t","Manhattan","Private room",1,0.5,1,1,657.770212765957,59,75.4034656056957,2,42,91,9,10,9,"0"
"7250",90,100,"f",1,"f","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,250,80,2,30,94,9,10,9,"1"
"7251",90,86,"f",29,"t","Manhattan","Entire home/apt",4,1,2,2,657.770212765957,126,430,30,2,100,10,10,9,"1"
"7252",89,97,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,90,50,1,40,96,9,10,10,"0"
"7253",89.3037155669443,40,"f",1,"f","Manhattan","Entire home/apt",3,1,1,1,657.770212765957,450,150,1,4,100,10,10,10,"0"
"7254",50,86,"f",2,"t","Brooklyn","Entire home/apt",5,1,2,3,657.770212765957,150,100,28,2,90,9,8,9,"0"
"7255",100,100,"f",4,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,40,25,1,7,89,8,9,10,"0"
"7256",89.3037155669443,67,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,700,50,1,0,84,7,10,9,"0"
"7258",100,100,"f",1,"t","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,150,75,3,18,94,10,10,9,"0"
"7259",89.3037155669443,67,"f",1,"f","Manhattan","Private room",1,1,1,1,657.770212765957,55,35,3,1,96,8,10,9,"0"
"7260",100,100,"f",49,"f","Manhattan","Private room",2,2,1,1,657.770212765957,99,30,1,3,77,7,10,8,"0"
"7261",100,100,"f",1,"t","Brooklyn","Private room",4,1,2,2,657.770212765957,110,80,3,30,95,9,10,9,"0"
"7262",100,80,"t",6,"t","Manhattan","Entire home/apt",2,1,1,2,800,125,75,3,10,100,10,10,10,"1"
"7263",89.3037155669443,100,"f",1,"f","Manhattan","Shared room",2,1,1,1,657.770212765957,110,80,7,4,97,10,10,10,"0"
"7264",89.3037155669443,0,"f",1,"t","Brooklyn","Entire home/apt",4,2,3,4,657.770212765957,300,100,5,4,96,8,9,9,"0"
"7265",89.3037155669443,100,"f",0,"f","Brooklyn","Private room",2,1.5,1,1,657.770212765957,50,75.4034656056957,3,1,93.293492250014,9.29721864681851,9.5729318258144,9.2965015393227,"0"
"7266",100,100,"t",4,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,36,40,7,12,98,10,10,10,"1"
"7267",89.3037155669443,100,"t",1,"t","Brooklyn","Private room",1,1,1,1,657.770212765957,65,10,2,12,94,9,9,9,"0"
"7268",89.3037155669443,96,"f",1,"f","Manhattan","Private room",4,1.5,1,1,657.770212765957,149,100,5,9,94,9,10,9,"0"
"7269",100,100,"f",49,"f","Manhattan","Private room",2,1,1,1,657.770212765957,99,30,1,1,65,7,9,6,"0"
"7270",89.3037155669443,81.0127222784444,"f",1,"t","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,79,60,3,0,94,10,8,9,"0"
"7271",100,100,"f",49,"f","Manhattan","Private room",2,2,1,1,657.770212765957,99,30,1,4,82,8,10,9,"0"
"7272",100,100,"f",1,"f","Queens","Private room",2,1,1,2,657.770212765957,60,75.4034656056957,1,0,100,10,10,10,"0"
"7273",99,95,"f",21,"f","Brooklyn","Private room",5,1,1,3,657.770212765957,55,45,1,47,88,9,10,9,"1"
"7275",89.3037155669443,100,"t",2,"f","Brooklyn","Entire home/apt",12,2,3,7,657.770212765957,345,150,2,11,99,10,9,10,"0"
"7276",100,100,"f",1,"f","Queens","Entire home/apt",2,1,0,1,657.770212765957,71,80,3,27,94,9,10,9,"0"
"7277",60,38,"f",2,"f","Brooklyn","Private room",1,1,3,3,657.770212765957,35,75.4034656056957,3,2,98,9,10,9,"0"
"7278",100,99,"f",1,"f","Manhattan","Private room",1,1,1,1,657.770212765957,150,75.4034656056957,1,43,95,9,10,9,"1"
"7280",100,100,"t",3,"t","Brooklyn","Private room",2,1.5,1,1,657.770212765957,53,35,2,60,100,10,10,10,"0"
"7281",100,100,"f",49,"f","Manhattan","Private room",2,1,1,1,657.770212765957,99,30,1,5,82,8,10,9,"0"
"7282",89.3037155669443,32,"f",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,250,30,2,0,98,10,10,10,"0"
"7283",89.3037155669443,97,"f",1,"f","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,90,55,2,17,96,9,9,9,"0"
"7284",100,97,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,125,25,1,22,98,9,10,10,"0"
"7285",89.3037155669443,83,"f",2,"f","Queens","Private room",2,1,1,1,657.770212765957,70,15,1,1,100,10,10,10,"0"
"7287",100,100,"t",1,"f","Queens","Entire home/apt",7,1,3,4,657.770212765957,145,0,3,34,98,10,10,10,"1"
"7288",100,18,"f",2,"f","Brooklyn","Entire home/apt",14,3,5,5,657.770212765957,800,75.4034656056957,1,2,100,10,10,10,"0"
"7289",100,93,"f",2,"t","Staten Island","Private room",3,1,1,1,657.770212765957,44,44,3,2,60,8,7,6,"1"
"7290",80,85,"t",1,"f","Queens","Private room",1,1,1,1,657.770212765957,55,15,1,22,98,10,10,10,"0"
"7291",100,100,"f",3,"f","Queens","Private room",4,1,1,2,657.770212765957,59,30,2,26,95,9,10,9,"0"
"7293",100,100,"f",4,"f","Brooklyn","Shared room",3,1,1,0,657.770212765957,47,20,1,18,91,9,9,9,"1"
"7294",67,74,"f",1,"f","Brooklyn","Private room",2,1,1,2,657.770212765957,88,100,2,3,93,10,9,9,"0"
"7295",100,97,"f",1,"t","Brooklyn","Entire home/apt",2,1,0,1,657.770212765957,120,50,1,55,92,10,10,10,"1"
"7296",100,100,"t",0,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,50,50,1,18,98,10,9,9,"1"
"7297",100,92,"f",5,"t","Manhattan","Private room",2,1,1,1,657.770212765957,69,20,3,2,87,7,9,9,"0"
"7298",89.3037155669443,73,"t",2,"f","Manhattan","Private room",3,1,1,1,657.770212765957,125,40,3,7,100,10,10,10,"0"
"7300",100,100,"t",1,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,55,10,2,39,96,9,10,10,"0"
"7301",100,100,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,90,25,20,0,100,9,10,10,"0"
"7302",83,100,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,139,75,1,22,94,9,10,9,"1"
"7303",100,100,"t",2,"f","Queens","Entire home/apt",3,1,1,3,657.770212765957,65,45,3,27,98,10,9,10,"0"
"7304",100,90,"t",1,"t","Brooklyn","Entire home/apt",2,1,1,1,657.770212765957,100,50,2,2,100,10,10,10,"0"
"7305",89,88,"f",2,"f","Brooklyn","Entire home/apt",4,1,2,3,657.770212765957,83,60,3,19,93,9,9,9,"1"
"7306",89.3037155669443,100,"t",1,"f","Brooklyn","Private room",2,1,1,1,950,99,40,30,5,100,10,10,10,"0"
"7307",98,100,"f",2,"f","Queens","Entire home/apt",4,1,1,2,657.770212765957,149,60,1,16,91,9,9,9,"1"
"7309",89.3037155669443,100,"f",2,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,175,25,1,0,94,9,10,9,"0"
"7310",100,100,"f",1,"f","Queens","Entire home/apt",4,1,1,1,657.770212765957,80,15,2,25,82,8,9,9,"0"
"7311",89.3037155669443,81.0127222784444,"f",1,"f","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,225,75,3,1,100,10,10,10,"0"
"7312",63,73,"f",73,"f","Manhattan","Hotel room",5,2,1,2,657.770212765957,380,119,1,2,90,8,10,9,"0"
"7313",100,93,"t",8,"t","Brooklyn","Private room",3,1,1,2,657.770212765957,125,0,2,10,96,9,10,9,"0"
"7314",100,82,"t",3,"t","Brooklyn","Private room",2,0.5,1,1,657.770212765957,120,60,5,2,100,10,10,10,"0"
"7315",89.3037155669443,50,"f",8,"t","Manhattan","Entire home/apt",2,1,0,1,657.770212765957,118,200,30,1,100,10,10,8,"0"
"7316",89.3037155669443,69,"f",1,"f","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,300,150,5,4,100,10,10,10,"0"
"7317",89.3037155669443,100,"f",2,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,85,30,1,0,90,10,9,9,"0"
"7318",100,91,"t",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,80,35,4,19,97,9,9,9,"0"
"7319",100,100,"t",2,"f","Manhattan","Entire home/apt",6,2,2,3,657.770212765957,250,150,4,18,97,10,10,10,"1"
"7320",100,73,"f",161,"f","Manhattan","Private room",2,1,1,1,657.770212765957,45,30,28,0,80,8,8,8,"0"
"7321",100,88,"f",1,"t","Queens","Entire home/apt",4,1,2,3,657.770212765957,140,75,3,15,99,10,9,10,"0"
"7322",89.3037155669443,100,"f",1,"f","Brooklyn","Entire home/apt",3,1,1,1,657.770212765957,80,100,5,12,95,9,9,10,"0"
"7323",100,78,"f",2,"f","Bronx","Entire home/apt",14,1,3,7,657.770212765957,99,75,1,43,91,9,9,9,"1"
"7324",89.3037155669443,100,"t",1,"f","Queens","Entire home/apt",7,1,2,3,657.770212765957,285,130,2,24,98,10,10,10,"0"
"7325",100,92,"t",4,"t","Queens","Private room",2,1,1,1,657.770212765957,82,20,2,47,99,10,10,10,"1"
"7326",89.3037155669443,40,"f",1,"t","Brooklyn","Entire home/apt",4,1,1,2,657.770212765957,100,25,3,2,94,9,9,9,"0"
"7327",100,98,"t",1,"f","Brooklyn","Entire home/apt",6,1,3,3,657.770212765957,154,100,3,35,97,9,10,9,"0"
"7328",90,100,"f",3,"f","Manhattan","Entire home/apt",4,1,1,1,657.770212765957,200,69,1,39,98,10,10,10,"1"
"7330",100,90,"t",2,"t","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,150,80,21,32,98,10,9,10,"1"
"7331",100,100,"t",2,"f","Brooklyn","Private room",3,1,1,1,657.770212765957,57,30,2,33,95,9,10,9,"0"
"7332",89.3037155669443,100,"f",1,"t","Manhattan","Entire home/apt",3,1,2,2,657.770212765957,299,100,3,5,95,9,10,9,"0"
"7333",100,64,"f",1,"f","Manhattan","Entire home/apt",3,1,1,1,0,350,200,5,0,100,10,10,10,"0"
"7334",0,78,"f",1,"f","Manhattan","Private room",2,1,1,1,657.770212765957,80,75.4034656056957,4,24,94,9,10,10,"1"
"7335",0,100,"t",2,"f","Queens","Private room",1,1,1,1,657.770212765957,50,75.4034656056957,3,8,98,10,10,10,"0"
"7336",89.3037155669443,0,"f",1,"f","Brooklyn","Private room",2,1,1,1,657.770212765957,80,30,3,0,95,9,10,10,"0"
"7337",100,98,"t",1,"f","Queens","Entire home/apt",4,1,0,2,657.770212765957,197,70,2,24,99,10,10,10,"0"
"7338",89.3037155669443,25,"t",3,"f","Brooklyn","Entire home/apt",4,1,2,2,657.770212765957,90,75,30,0,90,9,8,9,"0"
"7339",100,99,"f",1,"f","Manhattan","Entire home/apt",2,1,1,1,657.770212765957,139,60,2,27,88,9,9,9,"1"
"7340",100,100,"f",3,"f","Queens","Private room",2,1,1,1,657.770212765957,51,30,2,23,90,9,10,9,"0"
"7341",75,38,"f",3,"f","Brooklyn","Private room",1,1,1,1,657.770212765957,41,0,28,3,87,8,9,8,"0"
"7342",100,78,"f",4,"f","Manhattan","Entire home/apt",8,2,3,4,657.770212765957,250,50,1,8,82,8,9,8,"0"
"7343",100,100,"f",3,"f","Queens","Private room",2,1,1,1,657.770212765957,51,30,2,17,94,9,10,9,"0"
"7344",89.3037155669443,100,"f",1,"t","Manhattan","Private room",2,1,1,1,657.770212765957,69,49,3,20,82,7,9,9,"1"
"7345",100,78,"f",4,"f","Manhattan","Private room",4,1.5,2,12,657.770212765957,150,50,2,1,100,8,9,10,"0"
"7346",100,73,"f",161,"f","Queens","Private room",1,1,1,1,657.770212765957,48,30,28,3,93,9,10,9,"1"
"7347",89.3037155669443,67,"t",1,"t","Queens","Private room",1,1,1,1,657.770212765957,55,0,2,5,89,9,10,9,"0"
"7348",100,84,"f",5,"t","Manhattan","Entire home/apt",3,1,0,2,350,109,150,30,1,90,9,10,9,"0"
"7349",100,84,"f",5,"t","Manhattan","Entire home/apt",4,1,1,2,657.770212765957,167,170,30,3,93,8,10,9,"1"
"7350",89.3037155669443,75,"f",2,"f","Brooklyn","Entire home/apt",4,1,1,1,657.770212765957,133,25,28,1,87,7,10,9,"0"
"7351",100,100,"f",1,"f","Manhattan","Entire home/apt",2,1,1,2,657.770212765957,91,220,14,4,93,8,10,9,"1"
"7352",89.3037155669443,100,"f",1,"f","Queens","Private room",1,1,3,1,657.770212765957,35,25,2,2,93,9,10,9,"0"
"7353",89.3037155669443,56,"f",0,"t","Brooklyn","Private room",2,1,1,1,657.770212765957,55,50,4,10,98,9,10,10,"0"
"7354",100,97,"f",2,"f","Bronx","Private room",2,1,1,1,657.770212765957,26,50,1,9,88,9,9,9,"1"
"7355",100,100,"t",1,"t","Bronx","Private room",3,1,1,2,657.770212765957,70,55,1,16,96,10,10,9,"1"
"7356",100,88,"f",3,"t","Manhattan","Private room",1,1,1,1,657.770212765957,150,75.4034656056957,3,17,100,10,10,10,"0"
